,year,tract,housing_units_total,housing_units_rental,housing_units_other,median_rent,population_total,population_poverty_below,population_poverty_above,population_race_white,population_race_black,population_race_latinx,population_race_asian,population_race_other
3552,2010,17031430200,2923.0,2289.0,634.0,655,4834.0,1982.0,2852.0,124.0,4401.0,151.0,0.0,158.0
3553,2011,17031430200,2923.0,2289.0,634.0,655,4834.0,1982.0,2852.0,124.0,4401.0,151.0,0.0,158.0
3554,2012,17031430200,2923.0,2289.0,634.0,655,4834.0,1982.0,2852.0,124.0,4401.0,151.0,0.0,158.0
3555,2013,17031430200,2923.0,2289.0,634.0,655,4834.0,1982.0,2852.0,124.0,4401.0,151.0,0.0,158.0
3556,2014,17031430200,2923.0,2289.0,634.0,655,4834.0,1982.0,2852.0,124.0,4401.0,151.0,0.0,158.0
3557,2015,17031430200,2923.0,2289.0,634.0,655,4834.0,1982.0,2852.0,124.0,4401.0,151.0,0.0,158.0
3558,2016,17031430200,2923.0,2289.0,634.0,655,4834.0,1982.0,2852.0,124.0,4401.0,151.0,0.0,158.0
3559,2017,17031430200,2923.0,2289.0,634.0,655,4834.0,1982.0,2852.0,124.0,4401.0,151.0,0.0,158.0
3560,2010,17031430300,1205.0,825.0,380.0,888,2250.0,781.0,1469.0,0.0,2214.0,28.0,0.0,8.0
3561,2011,17031430300,1205.0,825.0,380.0,888,2250.0,781.0,1469.0,0.0,2214.0,28.0,0.0,8.0
3562,2012,17031430300,1205.0,825.0,380.0,888,2250.0,781.0,1469.0,0.0,2214.0,28.0,0.0,8.0
3563,2013,17031430300,1205.0,825.0,380.0,888,2250.0,781.0,1469.0,0.0,2214.0,28.0,0.0,8.0
3564,2014,17031430300,1205.0,825.0,380.0,888,2250.0,781.0,1469.0,0.0,2214.0,28.0,0.0,8.0
3565,2015,17031430300,1205.0,825.0,380.0,888,2250.0,781.0,1469.0,0.0,2214.0,28.0,0.0,8.0
3566,2016,17031430300,1205.0,825.0,380.0,888,2250.0,781.0,1469.0,0.0,2214.0,28.0,0.0,8.0
3567,2017,17031430300,1205.0,825.0,380.0,888,2250.0,781.0,1469.0,0.0,2214.0,28.0,0.0,8.0
3568,2010,17031430400,1429.0,710.0,719.0,964,2959.0,592.0,2367.0,32.0,2908.0,0.0,0.0,19.0
3569,2011,17031430400,1429.0,710.0,719.0,964,2959.0,592.0,2367.0,32.0,2908.0,0.0,0.0,19.0
3570,2012,17031430400,1429.0,710.0,719.0,964,2959.0,592.0,2367.0,32.0,2908.0,0.0,0.0,19.0
3571,2013,17031430400,1429.0,710.0,719.0,964,2959.0,592.0,2367.0,32.0,2908.0,0.0,0.0,19.0
3572,2014,17031430400,1429.0,710.0,719.0,964,2959.0,592.0,2367.0,32.0,2908.0,0.0,0.0,19.0
3573,2015,17031430400,1429.0,710.0,719.0,964,2959.0,592.0,2367.0,32.0,2908.0,0.0,0.0,19.0
3574,2016,17031430400,1429.0,710.0,719.0,964,2959.0,592.0,2367.0,32.0,2908.0,0.0,0.0,19.0
3575,2017,17031430400,1429.0,710.0,719.0,964,2959.0,592.0,2367.0,32.0,2908.0,0.0,0.0,19.0
3576,2010,17031430500,2437.0,2132.0,305.0,672,3583.0,1637.0,1946.0,0.0,3529.0,0.0,0.0,54.0
3577,2011,17031430500,2437.0,2132.0,305.0,672,3583.0,1637.0,1946.0,0.0,3529.0,0.0,0.0,54.0
3578,2012,17031430500,2437.0,2132.0,305.0,672,3583.0,1637.0,1946.0,0.0,3529.0,0.0,0.0,54.0
3579,2013,17031430500,2437.0,2132.0,305.0,672,3583.0,1637.0,1946.0,0.0,3529.0,0.0,0.0,54.0
3580,2014,17031430500,2437.0,2132.0,305.0,672,3583.0,1637.0,1946.0,0.0,3529.0,0.0,0.0,54.0
3581,2015,17031430500,2437.0,2132.0,305.0,672,3583.0,1637.0,1946.0,0.0,3529.0,0.0,0.0,54.0
3582,2016,17031430500,2437.0,2132.0,305.0,672,3583.0,1637.0,1946.0,0.0,3529.0,0.0,0.0,54.0
3583,2017,17031430500,2437.0,2132.0,305.0,672,3583.0,1637.0,1946.0,0.0,3529.0,0.0,0.0,54.0
3584,2010,17031430600,964.0,519.0,445.0,819,1544.0,367.0,1177.0,28.0,1492.0,24.0,0.0,0.0
3585,2011,17031430600,964.0,519.0,445.0,819,1544.0,367.0,1177.0,28.0,1492.0,24.0,0.0,0.0
3586,2012,17031430600,964.0,519.0,445.0,819,1544.0,367.0,1177.0,28.0,1492.0,24.0,0.0,0.0
3587,2013,17031430600,964.0,519.0,445.0,819,1544.0,367.0,1177.0,28.0,1492.0,24.0,0.0,0.0
3588,2014,17031430600,964.0,519.0,445.0,819,1544.0,367.0,1177.0,28.0,1492.0,24.0,0.0,0.0
3589,2015,17031430600,964.0,519.0,445.0,819,1544.0,367.0,1177.0,28.0,1492.0,24.0,0.0,0.0
3590,2016,17031430600,964.0,519.0,445.0,819,1544.0,367.0,1177.0,28.0,1492.0,24.0,0.0,0.0
3591,2017,17031430600,964.0,519.0,445.0,819,1544.0,367.0,1177.0,28.0,1492.0,24.0,0.0,0.0
3592,2010,17031430700,1377.0,1042.0,335.0,785,2386.0,1007.0,1379.0,31.0,2256.0,51.0,0.0,48.0
3593,2011,17031430700,1377.0,1042.0,335.0,785,2386.0,1007.0,1379.0,31.0,2256.0,51.0,0.0,48.0
3594,2012,17031430700,1377.0,1042.0,335.0,785,2386.0,1007.0,1379.0,31.0,2256.0,51.0,0.0,48.0
3595,2013,17031430700,1377.0,1042.0,335.0,785,2386.0,1007.0,1379.0,31.0,2256.0,51.0,0.0,48.0
3596,2014,17031430700,1377.0,1042.0,335.0,785,2386.0,1007.0,1379.0,31.0,2256.0,51.0,0.0,48.0
3597,2015,17031430700,1377.0,1042.0,335.0,785,2386.0,1007.0,1379.0,31.0,2256.0,51.0,0.0,48.0
3598,2016,17031430700,1377.0,1042.0,335.0,785,2386.0,1007.0,1379.0,31.0,2256.0,51.0,0.0,48.0
3599,2017,17031430700,1377.0,1042.0,335.0,785,2386.0,1007.0,1379.0,31.0,2256.0,51.0,0.0,48.0
3600,2010,17031430800,915.0,493.0,422.0,904,2180.0,732.0,1448.0,21.0,2127.0,10.0,0.0,22.0
3601,2011,17031430800,915.0,493.0,422.0,904,2180.0,732.0,1448.0,21.0,2127.0,10.0,0.0,22.0
3602,2012,17031430800,915.0,493.0,422.0,904,2180.0,732.0,1448.0,21.0,2127.0,10.0,0.0,22.0
3603,2013,17031430800,915.0,493.0,422.0,904,2180.0,732.0,1448.0,21.0,2127.0,10.0,0.0,22.0
3604,2014,17031430800,915.0,493.0,422.0,904,2180.0,732.0,1448.0,21.0,2127.0,10.0,0.0,22.0
3605,2015,17031430800,915.0,493.0,422.0,904,2180.0,732.0,1448.0,21.0,2127.0,10.0,0.0,22.0
3606,2016,17031430800,915.0,493.0,422.0,904,2180.0,732.0,1448.0,21.0,2127.0,10.0,0.0,22.0
3607,2017,17031430800,915.0,493.0,422.0,904,2180.0,732.0,1448.0,21.0,2127.0,10.0,0.0,22.0
3608,2010,17031430900,801.0,538.0,263.0,767,1428.0,276.0,1152.0,0.0,1428.0,0.0,0.0,0.0
3609,2011,17031430900,801.0,538.0,263.0,767,1428.0,276.0,1152.0,0.0,1428.0,0.0,0.0,0.0
3610,2012,17031430900,801.0,538.0,263.0,767,1428.0,276.0,1152.0,0.0,1428.0,0.0,0.0,0.0
3611,2013,17031430900,801.0,538.0,263.0,767,1428.0,276.0,1152.0,0.0,1428.0,0.0,0.0,0.0
3612,2014,17031430900,801.0,538.0,263.0,767,1428.0,276.0,1152.0,0.0,1428.0,0.0,0.0,0.0
3613,2015,17031430900,801.0,538.0,263.0,767,1428.0,276.0,1152.0,0.0,1428.0,0.0,0.0,0.0
3614,2016,17031430900,801.0,538.0,263.0,767,1428.0,276.0,1152.0,0.0,1428.0,0.0,0.0,0.0
3615,2017,17031430900,801.0,538.0,263.0,767,1428.0,276.0,1152.0,0.0,1428.0,0.0,0.0,0.0
3616,2010,17031431200,1320.0,466.0,854.0,776,2842.0,324.0,2518.0,33.0,2725.0,40.0,0.0,44.0
3617,2011,17031431200,1320.0,466.0,854.0,776,2842.0,324.0,2518.0,33.0,2725.0,40.0,0.0,44.0
3618,2012,17031431200,1320.0,466.0,854.0,776,2842.0,324.0,2518.0,33.0,2725.0,40.0,0.0,44.0
3619,2013,17031431200,1320.0,466.0,854.0,776,2842.0,324.0,2518.0,33.0,2725.0,40.0,0.0,44.0
3620,2014,17031431200,1320.0,466.0,854.0,776,2842.0,324.0,2518.0,33.0,2725.0,40.0,0.0,44.0
3621,2015,17031431200,1320.0,466.0,854.0,776,2842.0,324.0,2518.0,33.0,2725.0,40.0,0.0,44.0
3622,2016,17031431200,1320.0,466.0,854.0,776,2842.0,324.0,2518.0,33.0,2725.0,40.0,0.0,44.0
3623,2017,17031431200,1320.0,466.0,854.0,776,2842.0,324.0,2518.0,33.0,2725.0,40.0,0.0,44.0
3624,2010,17031431301,2056.0,1678.0,378.0,838,3129.0,1220.0,1909.0,16.0,3036.0,21.0,0.0,56.0
3625,2011,17031431301,2056.0,1678.0,378.0,838,3129.0,1220.0,1909.0,16.0,3036.0,21.0,0.0,56.0
3626,2012,17031431301,2056.0,1678.0,378.0,838,3129.0,1220.0,1909.0,16.0,3036.0,21.0,0.0,56.0
3627,2013,17031431301,2056.0,1678.0,378.0,838,3129.0,1220.0,1909.0,16.0,3036.0,21.0,0.0,56.0
3628,2014,17031431301,2056.0,1678.0,378.0,838,3129.0,1220.0,1909.0,16.0,3036.0,21.0,0.0,56.0
3629,2015,17031431301,2056.0,1678.0,378.0,838,3129.0,1220.0,1909.0,16.0,3036.0,21.0,0.0,56.0
3630,2016,17031431301,2056.0,1678.0,378.0,838,3129.0,1220.0,1909.0,16.0,3036.0,21.0,0.0,56.0
3631,2017,17031431301,2056.0,1678.0,378.0,838,3129.0,1220.0,1909.0,16.0,3036.0,21.0,0.0,56.0
3632,2010,17031431302,2463.0,1700.0,763.0,875,3596.0,1359.0,2237.0,0.0,3568.0,0.0,0.0,28.0
3633,2011,17031431302,2463.0,1700.0,763.0,875,3596.0,1359.0,2237.0,0.0,3568.0,0.0,0.0,28.0
3634,2012,17031431302,2463.0,1700.0,763.0,875,3596.0,1359.0,2237.0,0.0,3568.0,0.0,0.0,28.0
3635,2013,17031431302,2463.0,1700.0,763.0,875,3596.0,1359.0,2237.0,0.0,3568.0,0.0,0.0,28.0
3636,2014,17031431302,2463.0,1700.0,763.0,875,3596.0,1359.0,2237.0,0.0,3568.0,0.0,0.0,28.0
3637,2015,17031431302,2463.0,1700.0,763.0,875,3596.0,1359.0,2237.0,0.0,3568.0,0.0,0.0,28.0
3638,2016,17031431302,2463.0,1700.0,763.0,875,3596.0,1359.0,2237.0,0.0,3568.0,0.0,0.0,28.0
3639,2017,17031431302,2463.0,1700.0,763.0,875,3596.0,1359.0,2237.0,0.0,3568.0,0.0,0.0,28.0
3640,2010,17031431400,4372.0,3291.0,1081.0,739,6099.0,2019.0,4080.0,77.0,5787.0,65.0,36.0,134.0
3641,2011,17031431400,4372.0,3291.0,1081.0,739,6099.0,2019.0,4080.0,77.0,5787.0,65.0,36.0,134.0
3642,2012,17031431400,4372.0,3291.0,1081.0,739,6099.0,2019.0,4080.0,77.0,5787.0,65.0,36.0,134.0
3643,2013,17031431400,4372.0,3291.0,1081.0,739,6099.0,2019.0,4080.0,77.0,5787.0,65.0,36.0,134.0
3644,2014,17031431400,4372.0,3291.0,1081.0,739,6099.0,2019.0,4080.0,77.0,5787.0,65.0,36.0,134.0
3645,2015,17031431400,4372.0,3291.0,1081.0,739,6099.0,2019.0,4080.0,77.0,5787.0,65.0,36.0,134.0
3646,2016,17031431400,4372.0,3291.0,1081.0,739,6099.0,2019.0,4080.0,77.0,5787.0,65.0,36.0,134.0
3647,2017,17031431400,4372.0,3291.0,1081.0,739,6099.0,2019.0,4080.0,77.0,5787.0,65.0,36.0,134.0
3648,2010,17031440101,2495.0,1836.0,659.0,743,4245.0,1690.0,2555.0,10.0,4161.0,40.0,28.0,6.0
3649,2011,17031440101,2495.0,1836.0,659.0,743,4245.0,1690.0,2555.0,10.0,4161.0,40.0,28.0,6.0
3650,2012,17031440101,2495.0,1836.0,659.0,743,4245.0,1690.0,2555.0,10.0,4161.0,40.0,28.0,6.0
3651,2013,17031440101,2495.0,1836.0,659.0,743,4245.0,1690.0,2555.0,10.0,4161.0,40.0,28.0,6.0
3652,2014,17031440101,2495.0,1836.0,659.0,743,4245.0,1690.0,2555.0,10.0,4161.0,40.0,28.0,6.0
3653,2015,17031440101,2495.0,1836.0,659.0,743,4245.0,1690.0,2555.0,10.0,4161.0,40.0,28.0,6.0
3654,2016,17031440101,2495.0,1836.0,659.0,743,4245.0,1690.0,2555.0,10.0,4161.0,40.0,28.0,6.0
3655,2017,17031440101,2495.0,1836.0,659.0,743,4245.0,1690.0,2555.0,10.0,4161.0,40.0,28.0,6.0
3656,2010,17031440102,2146.0,1796.0,350.0,769,3402.0,1204.0,2198.0,20.0,3364.0,0.0,0.0,18.0
3657,2011,17031440102,2146.0,1796.0,350.0,769,3402.0,1204.0,2198.0,20.0,3364.0,0.0,0.0,18.0
3658,2012,17031440102,2146.0,1796.0,350.0,769,3402.0,1204.0,2198.0,20.0,3364.0,0.0,0.0,18.0
3659,2013,17031440102,2146.0,1796.0,350.0,769,3402.0,1204.0,2198.0,20.0,3364.0,0.0,0.0,18.0
3660,2014,17031440102,2146.0,1796.0,350.0,769,3402.0,1204.0,2198.0,20.0,3364.0,0.0,0.0,18.0
3661,2015,17031440102,2146.0,1796.0,350.0,769,3402.0,1204.0,2198.0,20.0,3364.0,0.0,0.0,18.0
3662,2016,17031440102,2146.0,1796.0,350.0,769,3402.0,1204.0,2198.0,20.0,3364.0,0.0,0.0,18.0
3663,2017,17031440102,2146.0,1796.0,350.0,769,3402.0,1204.0,2198.0,20.0,3364.0,0.0,0.0,18.0
3664,2010,17031440201,3042.0,2274.0,768.0,823,5602.0,1675.0,3927.0,0.0,5415.0,12.0,0.0,175.0
3665,2011,17031440201,3042.0,2274.0,768.0,823,5602.0,1675.0,3927.0,0.0,5415.0,12.0,0.0,175.0
3666,2012,17031440201,3042.0,2274.0,768.0,823,5602.0,1675.0,3927.0,0.0,5415.0,12.0,0.0,175.0
3667,2013,17031440201,3042.0,2274.0,768.0,823,5602.0,1675.0,3927.0,0.0,5415.0,12.0,0.0,175.0
3668,2014,17031440201,3042.0,2274.0,768.0,823,5602.0,1675.0,3927.0,0.0,5415.0,12.0,0.0,175.0
3669,2015,17031440201,3042.0,2274.0,768.0,823,5602.0,1675.0,3927.0,0.0,5415.0,12.0,0.0,175.0
3670,2016,17031440201,3042.0,2274.0,768.0,823,5602.0,1675.0,3927.0,0.0,5415.0,12.0,0.0,175.0
3671,2017,17031440201,3042.0,2274.0,768.0,823,5602.0,1675.0,3927.0,0.0,5415.0,12.0,0.0,175.0
3672,2010,17031440202,2115.0,1301.0,814.0,725,3313.0,679.0,2634.0,0.0,3227.0,15.0,0.0,71.0
3673,2011,17031440202,2115.0,1301.0,814.0,725,3313.0,679.0,2634.0,0.0,3227.0,15.0,0.0,71.0
3674,2012,17031440202,2115.0,1301.0,814.0,725,3313.0,679.0,2634.0,0.0,3227.0,15.0,0.0,71.0
3675,2013,17031440202,2115.0,1301.0,814.0,725,3313.0,679.0,2634.0,0.0,3227.0,15.0,0.0,71.0
3676,2014,17031440202,2115.0,1301.0,814.0,725,3313.0,679.0,2634.0,0.0,3227.0,15.0,0.0,71.0
3677,2015,17031440202,2115.0,1301.0,814.0,725,3313.0,679.0,2634.0,0.0,3227.0,15.0,0.0,71.0
3678,2016,17031440202,2115.0,1301.0,814.0,725,3313.0,679.0,2634.0,0.0,3227.0,15.0,0.0,71.0
3679,2017,17031440202,2115.0,1301.0,814.0,725,3313.0,679.0,2634.0,0.0,3227.0,15.0,0.0,71.0
3680,2010,17031440300,2428.0,1037.0,1391.0,824,5072.0,664.0,4408.0,17.0,4854.0,0.0,80.0,121.0
3681,2011,17031440300,2428.0,1037.0,1391.0,824,5072.0,664.0,4408.0,17.0,4854.0,0.0,80.0,121.0
3682,2012,17031440300,2428.0,1037.0,1391.0,824,5072.0,664.0,4408.0,17.0,4854.0,0.0,80.0,121.0
3683,2013,17031440300,2428.0,1037.0,1391.0,824,5072.0,664.0,4408.0,17.0,4854.0,0.0,80.0,121.0
3684,2014,17031440300,2428.0,1037.0,1391.0,824,5072.0,664.0,4408.0,17.0,4854.0,0.0,80.0,121.0
3685,2015,17031440300,2428.0,1037.0,1391.0,824,5072.0,664.0,4408.0,17.0,4854.0,0.0,80.0,121.0
3686,2016,17031440300,2428.0,1037.0,1391.0,824,5072.0,664.0,4408.0,17.0,4854.0,0.0,80.0,121.0
3687,2017,17031440300,2428.0,1037.0,1391.0,824,5072.0,664.0,4408.0,17.0,4854.0,0.0,80.0,121.0
3688,2010,17031440600,992.0,97.0,895.0,781,2567.0,244.0,2323.0,0.0,2557.0,0.0,0.0,10.0
3689,2011,17031440600,992.0,97.0,895.0,781,2567.0,244.0,2323.0,0.0,2557.0,0.0,0.0,10.0
3690,2012,17031440600,992.0,97.0,895.0,781,2567.0,244.0,2323.0,0.0,2557.0,0.0,0.0,10.0
3691,2013,17031440600,992.0,97.0,895.0,781,2567.0,244.0,2323.0,0.0,2557.0,0.0,0.0,10.0
3692,2014,17031440600,992.0,97.0,895.0,781,2567.0,244.0,2323.0,0.0,2557.0,0.0,0.0,10.0
3693,2015,17031440600,992.0,97.0,895.0,781,2567.0,244.0,2323.0,0.0,2557.0,0.0,0.0,10.0
3694,2016,17031440600,992.0,97.0,895.0,781,2567.0,244.0,2323.0,0.0,2557.0,0.0,0.0,10.0
3695,2017,17031440600,992.0,97.0,895.0,781,2567.0,244.0,2323.0,0.0,2557.0,0.0,0.0,10.0
3696,2010,17031440700,701.0,206.0,495.0,810,1893.0,362.0,1531.0,28.0,1810.0,0.0,0.0,55.0
3697,2011,17031440700,701.0,206.0,495.0,810,1893.0,362.0,1531.0,28.0,1810.0,0.0,0.0,55.0
3698,2012,17031440700,701.0,206.0,495.0,810,1893.0,362.0,1531.0,28.0,1810.0,0.0,0.0,55.0
3699,2013,17031440700,701.0,206.0,495.0,810,1893.0,362.0,1531.0,28.0,1810.0,0.0,0.0,55.0
3700,2014,17031440700,701.0,206.0,495.0,810,1893.0,362.0,1531.0,28.0,1810.0,0.0,0.0,55.0
3701,2015,17031440700,701.0,206.0,495.0,810,1893.0,362.0,1531.0,28.0,1810.0,0.0,0.0,55.0
3702,2016,17031440700,701.0,206.0,495.0,810,1893.0,362.0,1531.0,28.0,1810.0,0.0,0.0,55.0
3703,2017,17031440700,701.0,206.0,495.0,810,1893.0,362.0,1531.0,28.0,1810.0,0.0,0.0,55.0
3704,2010,17031440800,930.0,703.0,227.0,738,1954.0,711.0,1243.0,17.0,1925.0,0.0,0.0,12.0
3705,2011,17031440800,930.0,703.0,227.0,738,1954.0,711.0,1243.0,17.0,1925.0,0.0,0.0,12.0
3706,2012,17031440800,930.0,703.0,227.0,738,1954.0,711.0,1243.0,17.0,1925.0,0.0,0.0,12.0
3707,2013,17031440800,930.0,703.0,227.0,738,1954.0,711.0,1243.0,17.0,1925.0,0.0,0.0,12.0
3708,2014,17031440800,930.0,703.0,227.0,738,1954.0,711.0,1243.0,17.0,1925.0,0.0,0.0,12.0
3709,2015,17031440800,930.0,703.0,227.0,738,1954.0,711.0,1243.0,17.0,1925.0,0.0,0.0,12.0
3710,2016,17031440800,930.0,703.0,227.0,738,1954.0,711.0,1243.0,17.0,1925.0,0.0,0.0,12.0
3711,2017,17031440800,930.0,703.0,227.0,738,1954.0,711.0,1243.0,17.0,1925.0,0.0,0.0,12.0
3712,2010,17031440900,1349.0,461.0,888.0,790,3209.0,286.0,2923.0,20.0,3123.0,21.0,0.0,45.0
3713,2011,17031440900,1349.0,461.0,888.0,790,3209.0,286.0,2923.0,20.0,3123.0,21.0,0.0,45.0
3714,2012,17031440900,1349.0,461.0,888.0,790,3209.0,286.0,2923.0,20.0,3123.0,21.0,0.0,45.0
3715,2013,17031440900,1349.0,461.0,888.0,790,3209.0,286.0,2923.0,20.0,3123.0,21.0,0.0,45.0
3716,2014,17031440900,1349.0,461.0,888.0,790,3209.0,286.0,2923.0,20.0,3123.0,21.0,0.0,45.0
3717,2015,17031440900,1349.0,461.0,888.0,790,3209.0,286.0,2923.0,20.0,3123.0,21.0,0.0,45.0
3718,2016,17031440900,1349.0,461.0,888.0,790,3209.0,286.0,2923.0,20.0,3123.0,21.0,0.0,45.0
3719,2017,17031440900,1349.0,461.0,888.0,790,3209.0,286.0,2923.0,20.0,3123.0,21.0,0.0,45.0
3720,2010,17031450300,1629.0,515.0,1114.0,861,3544.0,631.0,2913.0,151.0,3311.0,20.0,0.0,62.0
3721,2011,17031450300,1629.0,515.0,1114.0,861,3544.0,631.0,2913.0,151.0,3311.0,20.0,0.0,62.0
3722,2012,17031450300,1629.0,515.0,1114.0,861,3544.0,631.0,2913.0,151.0,3311.0,20.0,0.0,62.0
3723,2013,17031450300,1629.0,515.0,1114.0,861,3544.0,631.0,2913.0,151.0,3311.0,20.0,0.0,62.0
3724,2014,17031450300,1629.0,515.0,1114.0,861,3544.0,631.0,2913.0,151.0,3311.0,20.0,0.0,62.0
3725,2015,17031450300,1629.0,515.0,1114.0,861,3544.0,631.0,2913.0,151.0,3311.0,20.0,0.0,62.0
3726,2016,17031450300,1629.0,515.0,1114.0,861,3544.0,631.0,2913.0,151.0,3311.0,20.0,0.0,62.0
3727,2017,17031450300,1629.0,515.0,1114.0,861,3544.0,631.0,2913.0,151.0,3311.0,20.0,0.0,62.0
3728,2010,17031460100,1899.0,1104.0,795.0,746,3381.0,869.0,2512.0,47.0,2727.0,571.0,0.0,36.0
3729,2011,17031460100,1899.0,1104.0,795.0,746,3381.0,869.0,2512.0,47.0,2727.0,571.0,0.0,36.0
3730,2012,17031460100,1899.0,1104.0,795.0,746,3381.0,869.0,2512.0,47.0,2727.0,571.0,0.0,36.0
